"Meshcode","Shicode","PopT","Pop0_14","Pop15_64","Pop65over","Pop75over","Pop85over"
6340378823,1205,0.4349,0.0295,0.3495,0.0171,0.0124,0.0000
6340378830,1205,25.0000,1.6964,20.0893,0.9821,0.7143,0.0000
6340378900,1205,10.6705,1.1433,1.7149,7.6218,5.7163,4.7636
6340378901,1205,13.4038,1.4361,2.1542,9.5741,7.1806,5.9838
6340378902,1205,25.5021,2.6481,5.0111,17.4296,13.0161,10.3320
6340378903,1205,9.6176,0.6870,5.2668,3.6638,2.5189,0.0000
6340378904,1205,26.3176,1.8798,14.4120,10.0258,6.8927,0.0000
6340378905,1205,12.9885,1.1294,5.3648,6.4943,1.1294,0.2824
6340378910,1205,8.7822,0.9409,1.4114,6.2730,4.7047,3.9206
6340378914,1205,1.5963,0.1140,0.8741,0.6081,0.4181,0.0000
6340378915,1205,9.0704,0.7887,3.7465,4.5352,0.7887,0.1972
6340378917,1205,22.3680,0.9190,7.8446,13.6044,2.7343,0.6836
6340378918,1205,36.9981,1.1935,12.5316,23.2730,4.7739,1.1935
6340378919,1205,20.1443,0.6498,6.8231,12.6714,2.5993,0.6498
6340378924,1205,2.1101,0.1507,1.1555,0.8038,0.5526,0.0000
6340378925,1205,8.4045,0.7308,3.4714,4.2023,0.7308,0.1827
6340378926,1205,19.3109,1.2658,8.5218,9.5234,3.9072,0.7127
6340378927,1205,19.1104,1.8924,8.2477,8.9703,2.2336,0.5225
6340378928,1205,63.8368,11.9199,33.3814,18.5355,4.1790,1.1917
6340378929,1205,57.8376,9.9946,29.2843,18.5587,4.1176,1.1505
6340378936,1205,11.7448,0.5729,5.4427,5.7292,3.4375,0.5729
6340378937,1205,1.8607,0.4667,1.1152,0.2788,0.0727,0.0242
6340378938,1205,74.4785,18.6803,44.6386,11.1596,2.9112,0.9704
6340378939,1205,66.2482,16.6160,39.7057,9.9264,2.5895,0.8632
6340378946,1205,3.6088,0.1760,1.6724,1.7604,1.0562,0.1760
6340378947,1205,42.5317,8.1011,23.7645,10.6661,4.8840,1.0083
6340378948,1205,10.4045,2.6096,6.2359,1.5590,0.4067,0.1356
6340378949,1205,37.0534,9.2935,22.2079,5.5520,1.4483,0.4828
6340378957,1205,29.6949,1.1048,21.1732,7.4169,5.8221,1.2105
6340378958,1205,7.9862,0.2767,7.3931,0.3163,0.0791,0.0395
6340378959,1205,4.6583,0.1614,4.3124,0.1845,0.0461,0.0231
6340378967,1205,31.3198,1.1266,25.5555,4.6378,3.3195,0.7340
6340378968,1205,86.8882,3.0110,80.4361,3.4411,0.8603,0.4301
6340378977,1205,36.3218,4.7988,24.7775,6.6866,3.4888,0.6445
6340378978,1205,62.6393,4.8462,51.6865,6.0424,2.0718,0.3625
6340378979,1205,30.5446,5.8062,17.0947,7.5299,2.8783,0.2442
6340378986,1205,0.8804,0.1761,0.5869,0.1174,0.0880,0.0293
6340378987,1205,38.8736,8.0743,20.9684,9.6948,4.0371,0.4833
6340378988,1205,15.5493,3.2530,8.0024,4.2289,1.6265,0.1301
6340378989,1205,29.3118,6.1322,15.0851,7.9718,3.0661,0.2453
6340378996,1205,2.3563,0.4713,1.5709,0.3142,0.2356,0.0785
6340378997,1205,69.8307,14.4801,38.0653,17.0517,7.2401,0.9337
6340378998,1205,20.9110,4.3747,10.7617,5.6871,2.1873,0.1750
6340378999,1205,28.2338,5.9067,14.5304,7.6787,2.9533,0.2363
6340379479,1205,40.3714,4.1639,19.1900,16.8365,8.3277,2.1724
6340379488,1205,19.7097,2.0328,9.3687,8.2197,4.0657,1.0606
6340379489,1205,64.3554,6.6375,30.5904,26.8388,13.2751,3.4631
6340379497,1205,7.8676,0.8115,3.7398,3.2811,1.6229,0.4234
6340379498,1205,37.0801,3.8244,17.6255,15.4639,7.6488,1.9953
6340379499,1205,53.6159,5.5299,25.4856,22.3600,11.0598,2.8852
6340379507,1205,1.0467,0.0598,0.3888,0.5981,0.2991,0.0299
6340379508,1205,8.3316,0.4761,3.0946,4.7609,2.3804,0.2380
6340379509,1205,35.1456,2.0083,13.0541,20.0832,10.0416,1.0042
6340379518,1205,5.7226,0.3270,2.1255,3.2701,1.6350,0.1635
6340379519,1205,19.7535,1.1288,7.3370,11.2877,5.6439,0.5644
6340379557,1205,8.9800,0.7044,3.3907,4.8849,3.3054,0.6814
6340379558,1205,21.6740,1.5789,8.1816,11.9135,7.6074,2.0095
6340379559,1205,21.7576,1.5850,8.2131,11.9595,7.6368,2.0173
6340379562,1205,3.0338,0.4334,1.5169,1.0835,0.4334,0.2167
6340379564,1205,3.7567,0.0000,1.2522,2.5045,1.7531,0.2504
6340379565,1205,7.8789,0.7003,2.9765,4.2021,3.1515,0.3502
6340379566,1205,5.2018,0.4624,1.9651,2.7743,2.0807,0.2312
6340379567,1205,37.5701,2.9980,14.1869,20.3853,13.9844,2.6977
6340379568,1205,47.9942,3.4963,18.1170,26.3809,16.8457,4.4498
6340379569,1205,32.4304,2.3625,12.2419,17.8260,11.3829,3.0068
6340379570,1205,12.2914,1.1422,5.2612,5.8881,3.1218,0.6553
6340379571,1205,0.6990,0.0523,0.2809,0.3659,0.2058,0.0327
6340379572,1205,11.3835,1.3746,5.3292,4.6797,2.1861,0.7218
6340379574,1205,34.5869,4.5434,15.9679,14.0756,8.2236,1.6896
6340379575,1205,21.4582,1.7292,8.1201,11.6089,9.0151,1.4815
6340379580,1205,39.8436,2.9790,16.0119,20.8527,11.7297,1.8618
6340379581,1205,38.6784,2.8918,15.5437,20.2429,11.3866,1.8074
6340379582,1205,12.2777,1.2662,5.2874,5.7240,3.1296,0.5550
6340379584,1205,39.7132,7.7294,20.7894,11.1943,5.0641,1.5992
6340379585,1205,18.8762,1.3018,7.1599,10.4144,8.4617,1.9527
6340379590,1205,52.5082,3.9258,21.1014,27.4809,15.4580,2.4537
6340379591,1205,44.9680,3.3621,18.0713,23.5347,13.2383,2.1013
6340379592,1205,22.9695,2.6460,10.1730,10.1505,5.4692,1.0233
6340379593,1205,17.2570,3.3587,9.0339,4.8644,2.2006,0.6949
6340379594,1205,58.0331,11.2950,30.3798,16.3583,7.4002,2.3369
6340379595,1205,1.1787,0.0813,0.4471,0.6503,0.5284,0.1219
6340379600,1205,40.8761,5.1095,20.6935,14.8176,9.4526,3.0657
6340379601,1205,36.5395,4.5674,18.4981,13.2456,8.4498,2.7405
6340379602,1205,30.0928,2.9043,13.1128,14.0090,9.4664,2.3713
6340379603,1205,43.6115,3.5274,17.3163,22.7678,15.7130,3.5274
6340379604,1205,5.4210,0.4385,2.1525,2.8301,1.9532,0.4385
6340379605,1205,36.4122,3.0627,14.6329,18.7166,9.8687,1.3612
6340379606,1205,8.2374,0.6929,3.3103,4.2342,2.2326,0.3079
6340379610,1205,11.5003,1.4375,5.8220,4.1689,2.6595,0.8625
6340379611,1205,21.8373,2.7297,11.0552,7.9160,5.0499,1.6378
6340379612,1205,34.4901,3.6048,15.7121,15.0578,10.0423,2.6810
6340379613,1205,16.4378,1.3295,6.5268,8.5815,5.9224,1.3295
6340379614,1205,3.0673,0.2481,1.2179,1.6013,1.1051,0.2481
6340379615,1205,47.1385,3.9649,18.9435,24.2301,12.7759,1.7622
6340379616,1205,11.0335,0.9281,4.4340,5.6714,2.9904,0.4125
6340379621,1205,34.7111,4.9143,20.4692,9.2235,5.6215,1.7801
6340379622,1205,32.6965,3.9594,17.2354,11.4800,7.5900,1.8344
6340379623,1205,32.6108,2.8518,12.7261,17.0329,12.0666,2.4831
6340379625,1205,4.2912,0.3586,1.7202,2.2123,1.1709,0.1673
6340379626,1205,2.6751,0.1701,0.9742,1.5309,0.9123,0.2629
6340379631,1205,9.3966,1.4740,6.2644,1.6582,0.9212,0.2764
6340379632,1205,41.6831,5.4298,22.3210,13.9323,9.5628,1.9623
6340379633,1205,18.5868,1.8305,7.0405,9.7158,7.1813,1.2673
6340379634,1205,4.8399,0.4767,1.8333,2.5299,1.8700,0.3300
6340379635,1205,24.8109,1.5776,9.0352,14.1981,8.4615,2.4381
6340379636,1205,55.2767,3.5147,20.1297,31.6324,18.8516,5.4318
6340379637,1205,1.1935,0.0759,0.4346,0.6830,0.4070,0.1173
6340379641,1205,4.1802,0.6557,2.7868,0.7377,0.4098,0.1229
6340379642,1205,48.4125,6.6997,27.8643,13.8486,9.1639,2.0179
6340379643,1205,35.4002,3.4864,13.4092,18.5046,13.6773,2.4136
6340379644,1205,23.6086,2.3251,8.9427,12.3409,9.1215,1.6097
6340379645,1205,47.6434,3.0294,17.3499,27.2642,16.2483,4.6817
6340379646,1205,29.4762,1.8742,10.7341,16.8679,10.0526,2.8965
6340379647,1205,11.8114,0.7510,4.3013,6.7591,4.0282,1.1607
6340379650,1205,14.4853,2.0491,7.5606,4.8755,2.0491,0.5653
6340379651,1205,49.4994,7.0024,25.8363,16.6608,7.0024,1.9317
6340379652,1205,37.0558,4.8722,17.6794,14.5042,7.2097,1.5758
6340379653,1205,30.2127,3.6901,13.1460,13.3766,7.3802,1.3838
6340379654,1205,15.8836,1.9400,6.9112,7.0324,3.8800,0.7275
6340379655,1205,44.3018,5.0967,19.4066,19.7986,10.3894,3.5285
6340379656,1205,49.7580,5.7244,21.7967,22.2370,11.6689,3.9630
6340379657,1205,32.2239,3.2878,12.7897,16.1463,9.8401,3.4429
6340379658,1205,12.6311,0.9885,4.0639,7.5787,5.4918,1.9770
6340379659,1205,1.5584,0.1220,0.5014,0.9351,0.6776,0.2439
6340379660,1205,38.7626,5.4835,20.2322,13.0469,5.4835,1.5127
6340379661,1205,29.5650,4.1824,15.4315,9.9511,4.1824,1.1538
6340379662,1205,48.6878,6.4182,23.3036,18.9661,9.3846,2.0646
6340379663,1205,12.0437,1.4710,5.2404,5.3323,2.9420,0.5516
6340379665,1205,26.4683,3.0450,11.5945,11.8288,6.2072,2.1081
6340379666,1205,29.8767,3.4371,13.0876,13.3520,7.0065,2.3796
6340379667,1205,33.3636,3.3169,12.9664,17.0803,10.6628,3.7469
6340379668,1205,20.2658,1.5860,6.5203,12.1595,8.8112,3.1720
6340379669,1205,19.8929,1.5568,6.4003,11.9358,8.6491,3.1137
6340379671,1205,14.4307,2.0414,7.5321,4.8572,2.0414,0.5631
6340379672,1205,28.4469,4.1036,14.2182,10.1050,4.8592,1.1503
6340379673,1205,42.7875,8.5208,23.6817,10.3970,4.8222,1.1274
6340379674,1205,39.3628,7.2216,20.8376,11.1659,5.4908,1.1931
6340379675,1205,3.1034,0.4260,1.3387,1.3387,0.6288,0.1826
6340379676,1205,41.5272,5.2435,18.0509,18.2328,9.0694,2.8706
6340379677,1205,38.4648,3.7228,15.7025,19.0396,10.6619,3.5414
6340379678,1205,22.3282,1.1995,8.2557,12.8729,7.9124,2.6747
6340379679,1205,40.6048,2.2771,14.8260,23.5016,14.7030,5.0075
6340379682,1205,42.0648,4.3302,16.0836,21.6510,14.2278,3.0930
6340379683,1205,42.1407,9.1610,24.5057,8.2449,3.4354,0.9161
6340379684,1205,29.0210,6.3089,16.8763,5.6780,2.3658,0.6309
6340379685,1205,34.3368,4.7129,14.8119,14.8119,6.9571,2.0198
6340379686,1205,15.8024,2.1690,6.8167,6.8167,3.2018,0.9296
6340379687,1205,23.5807,1.7193,9.7463,12.1151,6.2228,1.9212
6340379688,1205,28.8316,1.0567,11.6232,16.1517,8.6042,2.7171
6340379689,1205,26.1240,0.9574,10.5317,14.6349,7.7962,2.4619
6340379690,1205,10.8520,1.1171,4.1493,5.5856,3.6705,0.7979
6340379691,1205,13.4851,1.3882,5.1561,6.9408,4.5611,0.9915
6340379694,1205,49.2128,10.6984,28.6183,9.6286,4.0119,1.0698
6340379695,1205,16.4233,2.2542,7.0846,7.0846,3.3276,0.9661
6340379696,1205,37.7716,5.1843,16.2936,16.2936,7.6531,2.2219
6340379697,1205,19.5448,1.4894,8.0962,9.9592,5.0965,1.5698
6340379698,1205,36.0109,1.3198,14.5175,20.1736,10.7467,3.3937
6340379699,1205,30.2049,1.1070,12.1768,16.9211,9.0140,2.8465
6340379701,1205,0.7571,0.0000,0.2227,0.5344,0.2672,0.0668
6340379702,1205,9.2284,0.5456,3.4988,5.1840,2.9254,1.1406
6340379703,1205,28.0306,1.7642,10.7810,15.4854,8.8208,3.5283
6340379704,1205,25.4948,1.6046,9.8057,14.0845,8.0228,3.2091
6340379710,1205,15.4617,0.0000,4.5476,10.9141,5.4571,1.3643
6340379711,1205,4.7304,0.0000,1.3913,3.3391,1.6695,0.4174
6340379712,1205,11.6619,0.6110,4.3085,6.7424,3.7446,1.3944
6340379713,1205,33.5025,2.1085,12.8856,18.5084,10.5427,4.2171
6340379714,1205,24.1111,1.5175,9.2735,13.3201,7.5874,3.0350
6340379720,1205,3.1360,0.0570,1.0834,1.9957,1.4255,0.2281
6340379721,1205,27.1288,0.3695,9.0223,17.7370,11.6396,2.0786
6340379722,1205,28.3401,0.8117,10.6837,16.7866,10.5190,3.1064
6340379723,1205,25.5871,1.1123,10.9495,13.4081,7.9044,3.7474
6340379724,1205,13.5782,0.4618,6.0963,6.9276,4.1566,2.1245
6340379730,1205,0.2432,0.0044,0.0840,0.1548,0.1106,0.0177
6340379731,1205,5.8626,0.1066,2.0253,3.7307,2.6648,0.4264
6340379732,1205,25.3260,0.6838,10.2095,14.3368,9.4180,3.0232
6340379733,1205,32.9817,1.1218,14.8081,16.8274,10.0964,5.1604
6340379734,1205,31.0068,1.0547,13.9214,15.8198,9.4919,4.8514
6340379742,1205,15.4663,0.4743,6.6055,8.3035,5.2199,2.1461
6340379743,1205,13.3390,0.4537,5.9889,6.8056,4.0834,2.0871
6340379744,1205,4.0258,0.1369,1.8075,2.0540,1.2324,0.6299
6340379752,1205,0.0250,0.0000,0.0042,0.0209,0.0111,0.0028
6340379753,1205,0.3803,0.0000,0.0634,0.3169,0.1690,0.0423
6340379754,1205,0.6606,0.0000,0.1101,0.5505,0.2936,0.0734
6340379760,1205,1.2199,0.0000,0.2033,1.0166,0.5422,0.1355
6340379762,1205,3.2468,0.0000,0.5411,2.7057,1.4430,0.3608
6340379764,1205,0.8042,0.0000,0.1340,0.6702,0.3574,0.0894
6340379770,1205,19.0849,0.4798,5.8200,12.7851,7.7357,2.3338
6340379771,1205,5.4087,0.0945,1.4212,3.8931,2.2569,0.6430
6340379772,1205,17.1352,0.7300,6.8708,9.5344,6.4801,2.2284
6340379774,1205,0.0339,0.0000,0.0056,0.0282,0.0150,0.0038
6340379780,1205,18.4269,0.8012,7.4776,10.1481,6.9435,2.4035
6340379781,1205,0.2725,0.0118,0.1106,0.1501,0.1027,0.0355
6340379790,1205,17.1047,0.7437,6.9410,9.4200,6.4452,2.2310
6340379791,1205,3.1963,0.1390,1.2970,1.7603,1.2044,0.4169
6340379906,1205,10.9750,0.9340,5.6042,4.4367,2.1016,0.4670
6340379907,1205,4.7738,0.1500,2.2422,2.3817,0.6988,0.1094
6340379908,1205,14.1543,0.2550,6.5033,7.3959,1.9127,0.2550
6340379909,1205,12.3232,0.2220,5.6620,6.4391,1.6653,0.2220
6340379915,1205,4.5812,0.3899,2.3393,1.8520,0.8772,0.1949
6340379916,1205,11.8516,1.0086,6.0519,4.7911,2.2695,0.5043
6340379917,1205,26.3575,1.0206,12.5265,12.8105,4.0202,0.6745
6340379918,1205,23.4050,0.4217,10.7536,12.2296,3.1628,0.4217
6340379919,1205,15.0379,0.2710,6.9093,7.8576,2.0321,0.2710
6340379925,1205,6.9756,0.5909,3.5646,2.8201,1.3362,0.3063
6340379926,1205,6.7784,0.4986,3.5341,2.7457,1.3106,0.5560
6340379927,1205,39.1789,1.8566,18.8482,18.4740,6.8766,1.7623
6340379928,1205,30.6891,2.5119,14.8942,13.2830,6.8044,1.2880
6340379935,1205,5.9661,0.3589,3.1849,2.4223,1.1663,0.7626
6340379936,1205,26.1840,1.5750,13.9779,10.6311,5.1187,3.3468
6340379937,1205,36.6007,2.6094,18.9270,15.0643,7.6648,3.5568
6340379938,1205,55.5788,5.0146,27.1626,23.4016,12.9545,2.5073
6340379939,1205,3.5239,0.3179,1.7222,1.4837,0.8214,0.1590
6340379945,1205,16.6287,1.0002,8.8770,6.7515,3.2507,2.1255
6340379946,1205,40.9639,2.4640,21.8679,16.6319,8.0080,5.2360
6340379947,1205,18.7762,1.3836,9.6420,7.7505,3.9883,1.7008
6340379948,1205,3.3335,0.3008,1.6292,1.4036,0.7770,0.1504
6340379949,1205,9.3628,0.8448,4.5758,3.9422,2.1823,0.4224
6340379954,1205,7.8845,0.5256,3.9422,3.4166,1.5769,0.5256
6340379955,1205,36.7557,1.4901,13.9076,21.3580,10.1823,2.2351
6340379956,1205,28.9076,1.1719,10.9380,16.7977,8.0082,1.7579
6340379958,1205,3.6241,0.4999,1.4996,1.6246,0.8748,0.4999
6340379959,1205,5.9595,0.8220,2.4660,2.6715,1.4385,0.8220
6340379963,1205,0.2244,0.0150,0.1122,0.0972,0.0449,0.0150
6340379964,1205,35.5927,2.3728,17.7964,15.4235,7.1185,2.3728
6340379965,1205,37.9074,1.5368,14.3433,22.0273,10.5014,2.3052
6340379966,1205,16.3400,0.6624,6.1827,9.4949,4.5266,0.9937
6340379968,1205,2.3334,0.3218,0.9655,1.0460,0.5632,0.3218
6340379969,1205,15.7206,2.1684,6.5051,7.0472,3.7946,2.1684
6340379973,1205,6.7473,0.4308,2.4725,3.8439,2.4308,0.6205
6340379974,1205,32.4187,2.1076,13.6622,16.6489,9.5404,2.6439
6340379975,1205,18.1957,0.6182,6.8555,10.7219,5.6200,1.0824
6340379976,1205,15.7794,0.5205,5.9413,9.3176,4.9495,0.9355
6340379978,1205,0.9279,0.0244,0.4395,0.4639,0.2930,0.0488
6340379979,1205,1.6422,0.1953,0.6963,0.7506,0.4172,0.2026
6340379983,1205,8.6635,0.5501,3.0253,5.0881,3.3004,0.8251
6340379984,1205,23.6698,1.5028,8.2657,13.9013,9.0171,2.2543
6340379985,1205,5.5479,0.0000,2.0440,3.5039,2.6280,0.2920
6340379986,1205,0.2329,0.0000,0.0858,0.1471,0.1103,0.0123
6340379987,1205,1.1969,0.0232,0.5338,0.6399,0.4277,0.0630
6340379988,1205,15.1738,0.3993,7.1876,7.5869,4.7917,0.7986
6340379989,1205,4.7337,0.1246,2.2423,2.3668,1.4948,0.2491
6340379993,1205,6.4478,0.4094,2.2516,3.7868,2.4563,0.6141
6340379994,1205,1.3514,0.0858,0.4719,0.7937,0.5148,0.1287
6340379995,1205,0.1538,0.0000,0.0567,0.0971,0.0729,0.0081
6340379996,1205,1.0079,0.0000,0.3713,0.6366,0.4774,0.0530
6340379997,1205,12.4197,0.1727,5.2665,6.9805,4.8468,0.6537
6340379998,1205,25.4865,0.6707,12.0726,12.7433,8.0484,1.3414
6340379999,1205,21.9533,0.5777,10.3990,10.9767,6.9326,1.1554
6340470406,1205,3.9511,0.2993,1.8858,1.7660,1.2272,0.3293
6340470407,1205,62.1594,4.1352,26.4001,31.6241,22.5501,9.4212
6340470408,1205,35.9169,1.8645,12.2667,21.7856,15.9958,9.3227
6340470409,1205,35.8158,1.8593,12.2322,21.7243,15.9508,9.2965
6340470416,1205,24.5239,1.8579,11.7046,10.9614,7.6173,2.0437
6340470417,1205,40.4156,2.9394,18.5923,18.8840,13.2452,4.2728
6340470418,1205,119.4706,6.2020,40.8028,72.4658,53.2068,31.0101
6340470419,1205,68.1758,3.5392,23.2841,41.3525,30.3624,17.6959
6340470425,1205,3.5468,0.2995,1.7689,1.4783,0.6238,0.1062
6340470426,1205,47.8474,3.8966,23.5071,20.4437,10.6516,2.3185
6340470427,1205,52.7292,4.1152,22.7420,25.8720,16.6230,7.5803
6340470428,1205,25.2500,2.1481,10.5798,12.5221,8.4441,4.3508
6340470429,1205,57.7496,4.9539,24.2932,28.5025,19.1753,9.8428
6340470435,1205,21.1945,1.8193,10.6427,8.7325,3.2747,0.4548
6340470436,1205,64.4001,5.5279,32.3383,26.5340,9.9502,1.3820
6340470437,1205,35.0455,4.2863,18.7814,11.9779,5.0687,0.6869
6340470438,1205,34.1981,4.9081,18.9989,10.2911,4.7497,0.6333
6340470439,1205,41.5440,5.9623,23.0800,12.5017,5.7700,0.7693
6340470445,1205,25.1968,2.1628,12.6525,10.3815,3.8931,0.5407
6340470446,1205,35.3161,3.0314,17.7338,14.5508,5.4566,0.7579
6340470447,1205,40.6619,3.9894,20.8804,15.7921,6.1474,0.8471
6340470448,1205,37.9329,5.4441,21.0738,11.4150,5.2685,0.7025
6340470449,1205,31.9581,4.5866,17.7545,9.6170,4.4386,0.5918
6340470455,1205,1.6232,0.1393,0.8151,0.6688,0.2508,0.0348
6340470457,1205,0.3126,0.0268,0.1570,0.1288,0.0483,0.0067
6340470467,1205,0.0642,0.0055,0.0322,0.0264,0.0099,0.0014
6340470500,1205,32.8627,2.9452,16.7414,13.1761,6.9756,1.5501
6340470501,1205,38.4382,3.4449,19.5817,15.4115,8.1590,1.8131
6340470502,1205,15.3940,1.3065,7.0692,7.0183,4.2240,1.5466
6340470503,1205,36.8579,2.3483,8.6785,25.8312,20.3178,12.4561
6340470504,1205,113.7174,7.2452,26.7756,79.6967,62.6863,38.4308
6340470505,1205,10.4227,1.2828,5.2114,3.9286,1.8440,0.4009
6340470506,1205,25.4181,3.1284,12.7090,9.5807,4.4970,0.9776
6340470508,1205,2.2624,0.3370,0.8183,1.1071,0.7220,0.0963
6340470510,1205,21.3750,1.9157,10.8891,8.5701,4.5371,1.0083
6340470511,1205,30.9409,2.7730,15.7624,12.4056,6.5677,1.4595
6340470512,1205,48.7623,3.5593,16.2664,28.9367,20.9599,11.4009
6340470513,1205,63.5641,4.0498,14.9666,44.5477,35.0395,21.4815
6340470514,1205,32.2846,2.0569,7.6016,22.6261,17.7968,10.9106
6340470515,1205,21.0871,2.5953,10.5436,7.9482,3.7308,0.8110
6340470516,1205,23.5718,2.9011,11.7859,8.8847,4.1704,0.9066
6340470517,1205,21.4838,2.8046,9.8841,8.7952,4.6831,0.8517
6340470518,1205,14.7372,2.1949,5.3305,7.2118,4.7033,0.6271
6340470520,1205,30.4720,2.3828,14.8215,13.2677,8.0288,1.5211
6340470521,1205,47.2395,3.8170,23.2252,20.1974,11.8954,2.3285
6340470522,1205,24.2171,1.9723,11.4893,10.7555,6.4169,2.0363
6340470523,1205,27.7684,1.7692,6.5383,19.4610,15.3072,9.3843
6340470524,1205,53.9665,3.4328,14.4842,36.0495,27.8040,16.6960
6340470525,1205,43.4996,4.5693,20.0021,18.9283,10.2695,2.2504
6340470526,1205,39.3687,4.2445,18.3456,16.7786,8.9364,1.9564
6340470527,1205,41.3681,4.5171,17.6062,19.2448,10.7363,1.9095
6340470528,1205,25.9270,2.9098,9.7242,13.2930,7.8962,1.1440
6340470529,1205,2.9000,0.2000,1.1333,1.5667,0.8333,0.1333
6340470530,1205,21.7620,1.4812,10.1404,10.1404,6.7223,1.1394
6340470531,1205,38.4260,2.6154,17.9053,17.9053,11.8698,2.0118
6340470532,1205,22.5262,1.4954,11.5779,9.4529,5.7078,0.8234
6340470533,1205,1.5767,0.0985,0.9855,0.4927,0.1971,0.0000
6340470536,1205,41.1032,4.0848,18.3815,18.6368,10.4673,2.2977
6340470537,1205,37.2286,3.0027,15.3561,18.8698,10.2300,1.8537
6340470538,1205,18.5809,1.2814,7.2615,10.0380,5.3393,0.8543
6340470539,1205,2.7925,0.1926,1.0913,1.5086,0.8024,0.1284
6340470540,1205,29.5415,2.0107,13.7654,13.7654,9.1254,1.5467
6340470541,1205,32.4309,2.2073,15.1118,15.1118,10.0179,1.6980
6340470542,1205,15.8759,1.0727,7.6229,7.1804,4.6437,0.7571
6340470546,1205,5.6479,0.5613,2.5258,2.5609,1.4383,0.3157
6340470547,1205,42.4774,3.8392,18.2875,20.3506,11.2280,2.2498
6340470548,1205,5.1229,0.3533,2.0020,2.7675,1.4721,0.2355
6340470550,1205,0.7987,0.0581,0.4211,0.3195,0.1162,0.0145
6340470551,1205,20.0709,1.4597,10.5828,8.0283,2.9194,0.3649
6340470552,1205,24.9473,1.6550,12.9847,10.1980,4.7342,1.0711
6340470553,1205,1.3341,0.0712,0.6760,0.5692,0.3736,0.1245
6340470556,1205,14.1252,0.5280,7.3926,6.2045,3.6963,0.7921
6340470557,1205,29.2717,1.7600,16.9084,10.6033,6.0458,1.4359
6340470558,1205,31.5924,2.4876,19.6520,9.4528,5.0996,1.3682
6340470559,1205,9.9658,0.7847,6.1992,2.9819,1.6087,0.4316
6340470561,1205,2.0165,0.1467,1.0633,0.8066,0.2933,0.0367
6340470562,1205,25.9886,1.6844,13.4845,10.6782,5.2071,1.2695
6340470563,1205,28.6785,1.5295,14.5304,12.2362,8.0300,2.6767
6340470564,1205,8.1383,0.4340,4.1234,3.4723,2.2787,0.7596
6340470565,1205,1.8809,0.0703,0.9844,0.8262,0.4922,0.1055
6340470566,1205,32.6109,1.2191,17.0674,14.3244,8.5337,1.8286
6340470567,1205,33.4580,1.8048,18.8328,12.8204,7.4121,1.7051
6340470568,1205,54.1061,4.2603,33.6566,16.1892,8.7337,2.3432
6340470569,1205,58.2251,4.5847,36.2188,17.4217,9.3985,2.5216
6340470572,1205,0.1993,0.0106,0.1010,0.0850,0.0558,0.0186
6340470573,1205,18.0826,1.0378,9.1851,7.6283,5.0272,1.6757
6340470574,1205,3.9747,0.5637,2.1251,1.2796,0.9407,0.3136
6340470576,1205,66.8378,5.6590,36.7639,24.4149,12.3282,1.9231
6340470577,1205,59.9810,5.1433,33.8645,20.9732,10.4095,2.0173
6340470578,1205,58.0469,4.2857,33.5022,20.2590,10.3821,2.8893
6340470579,1205,57.0747,4.2562,33.3277,19.4909,10.0580,2.7852
6340470583,1205,6.9133,1.0636,3.7225,2.1272,1.5954,0.5318
6340470584,1205,0.6920,0.1065,0.3726,0.2129,0.1597,0.0532
6340470586,1205,97.5674,10.1052,54.7075,32.7548,14.9836,1.7423
6340470587,1205,84.9076,8.2316,47.2187,29.4573,13.7130,2.1375
6340470588,1205,35.6563,2.4761,19.1487,14.0314,6.9332,1.9809
6340470589,1205,52.8563,3.6706,28.3858,20.7999,10.2776,2.9365
6340470594,1205,1.1654,0.1793,0.6275,0.3586,0.2689,0.0896
6340470596,1205,30.4164,3.1503,17.0549,10.2112,4.6711,0.5432
6340470597,1205,7.8345,0.7040,4.3184,2.8120,1.3318,0.2585
6340470598,1205,2.3773,0.1651,1.2767,0.9355,0.4622,0.1321
6340470599,1205,35.2076,2.4450,18.9078,13.8548,6.8459,1.9560
6340470600,1205,4.4856,0.3204,3.6846,0.4806,0.1602,0.1602
6340470601,1205,18.5704,1.3265,15.2543,1.9897,0.6632,0.6632
6340470602,1205,16.3483,2.4933,10.3211,3.5338,1.3940,0.5102
6340470603,1205,41.8132,7.6211,23.4813,10.7108,4.3255,1.2359
6340470604,1205,59.7364,10.8879,33.5465,15.3019,6.1796,1.7656
6340470605,1205,44.1992,3.8644,25.8433,14.0085,5.7966,2.1737
6340470606,1205,11.2614,0.9846,6.5845,3.5692,1.4769,0.5538
6340470607,1205,2.2989,0.1642,1.2757,0.8589,0.4547,0.0884
6340470608,1205,39.4456,2.8175,21.8902,14.7379,7.8024,1.5171
6340470609,1205,30.7053,2.1932,17.0397,11.4723,6.0736,1.1810
6340470610,1205,0.1643,0.0117,0.1350,0.0176,0.0059,0.0059
6340470613,1205,5.2028,0.9483,2.9218,1.3327,0.5382,0.1538
6340470614,1205,39.7204,7.2397,22.3060,10.1747,4.1090,1.1740
6340470615,1205,46.1121,4.0317,26.9617,14.6148,6.0475,2.2678
6340470616,1205,26.8100,2.3440,15.6758,8.4972,3.5161,1.3185
6340470617,1205,30.5606,2.4410,17.4394,10.5040,4.9700,1.3483
6340470618,1205,55.9717,3.9980,31.0612,20.9125,11.0713,2.1528
